gid,last_first,first_last,date,team,opp,h_a,gameid,gtime_et,team_pts,opp_pts,start,minutes,gp,active,fdp,dkp,ddp,yhp,stats,doubled,tripled,fd_sal,fd_change,dk_sal,dk_change,dd_sal,dd_change,yh_sal,yh_change,fd_pos,dk_pos,dd_pos,yh_pos,x35,nn,site,o_team,line,total,EP,P1,P2,Away,Home,AvgPointsPerGame,teamAbbrev,Opp.x,ID,Salary,Value.x,Team,Opp.y,Pos,ML,OU,Mins,Value.y,EPRWire,EP_Avg
4507,"Bazemore, Kent",Kent Bazemore,2016-11-30,atl,pho,A,20161130-atl-pho,21.0,107,109,1,40.4666666666667,1,1,37.5,41.25,41.0,39.5,22pt 5rb 3as 3st 1bl 3to 4trey 8-17fg 2-2ft,0,0,4900,100, 5100,100,10350,-350,20,0,3,23,23,3,NA,Hawks,away,Suns,-4.0,210.5,24.59,SG,NA,Atl,Pho,23.5,Atl,Pho,Kent Bazemore (7867606),5100,4.82156862745098,ATL,@PHO,SG,-181,209.0,28,4.51,23.001,23.7955
4507,"Bazemore, Kent",Kent Bazemore,2016-11-30,atl,pho,A,20161130-atl-pho,21.0,107,109,1,40.4666666666667,1,1,37.5,41.25,41.0,39.5,22pt 5rb 3as 3st 1bl 3to 4trey 8-17fg 2-2ft,0,0,4900,100, 5100,100,10350,-350,20,0,3,23,23,3,NA,Hawks,away,Suns,-4.0,210.5,24.59,SF,NA,Atl,Pho,23.5,Atl,Pho,Kent Bazemore (7867606),5100,4.82156862745098,ATL,@PHO,SG,-181,209.0,28,4.51,23.001,23.7955
4507,"Bazemore, Kent",Kent Bazemore,2016-11-28,atl,gsw,A,20161128-atl-gsw,22.5,100,105,1,28.3833333333333,1,1,21.9,23.25,20.5,21.9,8pt 7rb 1as 2st 1bl 2to 4-15fg,0,0,4800,0, 5000,0,10700,-150,20,0,3,23,23,3,NA,Hawks,away,Warriors,13.5,217.5,21.73,SG,NA,Atl,GS,22.938,Atl,GS,Kent Bazemore (7849696),5000,4.346,ATL,@GS,SG,861,218.0,28,4.08,20.4,21.064999999999998
4507,"Bazemore, Kent",Kent Bazemore,2016-11-28,atl,gsw,A,20161128-atl-gsw,22.5,100,105,1,28.3833333333333,1,1,21.9,23.25,20.5,21.9,8pt 7rb 1as 2st 1bl 2to 4-15fg,0,0,4800,0, 5000,0,10700,-150,20,0,3,23,23,3,NA,Hawks,away,Warriors,13.5,217.5,21.73,SF,NA,Atl,GS,22.938,Atl,GS,Kent Bazemore (7849696),5000,4.346,ATL,@GS,SG,861,218.0,28,4.08,20.4,21.064999999999998
4507,"Bazemore, Kent",Kent Bazemore,2016-11-27,atl,lal,A,20161127-atl-lal,21.5,94,109,1,27.2833333333333,1,1,30.2,32.75,33.25,32.7,21pt 1rb 4as 1st 5trey 8-16fg,0,0,4800,-100, 5000,0,10850,1900,20,0,3,23,23,3,NA,Hawks,away,Lakers,-4.5,209.0,27.28,SG,NA,Atl,LAL,22.938,Atl,LAL,Kent Bazemore (7847870),5000,5.4559999999999995,ATL,@LAL,SG,-180,209.5,26,4.14,20.7,23.990000000000002
4507,"Bazemore, Kent",Kent Bazemore,2016-11-27,atl,lal,A,20161127-atl-lal,21.5,94,109,1,27.2833333333333,1,1,30.2,32.75,33.25,32.7,21pt 1rb 4as 1st 5trey 8-16fg,0,0,4800,-100, 5000,0,10850,1900,20,0,3,23,23,3,NA,Hawks,away,Lakers,-4.5,209.0,27.28,SF,NA,Atl,LAL,22.938,Atl,LAL,Kent Bazemore (7847870),5000,5.4559999999999995,ATL,@LAL,SG,-180,209.5,26,4.14,20.7,23.990000000000002
4507,"Bazemore, Kent",Kent Bazemore,2016-11-25,atl,uta,A,20161125-atl-uta,20.0,68,95,1,20.3,1,1,9.8,10.0,7.75,9.8,3pt 4rb 1st 1-9fg 1-2ft,0,0,4900,0, 5000,-700, 8950,-1250,20,0,3,23,23,3,NA,Hawks,away,Jazz,3.5,194.0,20.23,SG,NA,Atl,Uta,23.8,Atl,Uta,Kent Bazemore (7828601),5000,4.046,ATL,@UTA,SG,149,194.5,27,3.48,17.4,18.814999999999998
4507,"Bazemore, Kent",Kent Bazemore,2016-11-25,atl,uta,A,20161125-atl-uta,20.0,68,95,1,20.3,1,1,9.8,10.0,7.75,9.8,3pt 4rb 1st 1-9fg 1-2ft,0,0,4900,0, 5000,-700, 8950,-1250,20,0,3,23,23,3,NA,Hawks,away,Jazz,3.5,194.0,20.23,SF,NA,Atl,Uta,23.8,Atl,Uta,Kent Bazemore (7828601),5000,4.046,ATL,@UTA,SG,149,194.5,27,3.48,17.4,18.814999999999998
4507,"Bazemore, Kent",Kent Bazemore,2016-11-23,atl,ind,A,20161123-atl-ind,19.0,96,85,1,26.4833333333333,1,1,20.3,22.5,20.0,20.3,8pt 4rb 1as 4st 1bl 4to 3-13fg 2-2ft,0,0,4900,0, 5700,200,10200,0,20,0,3,23,23,3,NA,Hawks,away,Pacers,-1.5,204.0,23.07,SG,NA,Atl,Ind,23.893,Atl,Ind,Kent Bazemore (7817329),5700,4.047368421052632,ATL,@IND,SG,-110,207.5,28,3.83,21.831,22.450499999999998
4507,"Bazemore, Kent",Kent Bazemore,2016-11-23,atl,ind,A,20161123-atl-ind,19.0,96,85,1,26.4833333333333,1,1,20.3,22.5,20.0,20.3,8pt 4rb 1as 4st 1bl 4to 3-13fg 2-2ft,0,0,4900,0, 5700,200,10200,0,20,0,3,23,23,3,NA,Hawks,away,Pacers,-1.5,204.0,23.07,SF,NA,Atl,Ind,23.893,Atl,Ind,Kent Bazemore (7817329),5700,4.047368421052632,ATL,@IND,SG,-110,207.5,28,3.83,21.831,22.450499999999998
4507,"Bazemore, Kent",Kent Bazemore,2016-11-22,atl,nor,H,20161122-nor-atl,19.5,94,112,1,17.75,1,1,3.7,4.75,3.0,3.7,1pt 1rb 1as 1st 2to 0-6fg 1-2ft,0,0,4900,0, 5500,200,10200,500,20,0,3,23,23,3,NA,Hawks,home,Pelicans,-8.0,208.5,22.09,SG,NA,NO,Atl,25.365,Atl,NO,Kent Bazemore (7813400),5500,4.016363636363637,ATL,NOP,SG,-385,209.5,29,4.17,22.935,22.5125
4507,"Bazemore, Kent",Kent Bazemore,2016-11-22,atl,nor,H,20161122-nor-atl,19.5,94,112,1,17.75,1,1,3.7,4.75,3.0,3.7,1pt 1rb 1as 1st 2to 0-6fg 1-2ft,0,0,4900,0, 5500,200,10200,500,20,0,3,23,23,3,NA,Hawks,home,Pelicans,-8.0,208.5,22.09,SF,NA,NO,Atl,25.365,Atl,NO,Kent Bazemore (7813400),5500,4.016363636363637,ATL,NOP,SG,-385,209.5,29,4.17,22.935,22.5125
4507,"Bazemore, Kent",Kent Bazemore,2016-11-18,atl,cha,A,20161118-atl-cha,19.0,96,100,1,29.9,1,1,30.4,33.0,31.75,30.9,19pt 2rb 2as 3st 2bl 4to 1trey 8-15fg 2-2ft,0,0,4800,0, 5200,100,10100,-700,20,0,3,23,23,3,NA,Hawks,away,Hornets,2.5,206.0,25.24,SG,NA,Atl,Cha,24.727,Atl,Cha,Kent Bazemore (7789869),5200,4.8538461538461535,ATL,@CHA,SG,124,205.5,30,4.19,21.788000000000004,23.514000000000003
4507,"Bazemore, Kent",Kent Bazemore,2016-11-18,atl,cha,A,20161118-atl-cha,19.0,96,100,1,29.9,1,1,30.4,33.0,31.75,30.9,19pt 2rb 2as 3st 2bl 4to 1trey 8-15fg 2-2ft,0,0,4800,0, 5200,100,10100,-700,20,0,3,23,23,3,NA,Hawks,away,Hornets,2.5,206.0,25.24,SF,NA,Atl,Cha,24.727,Atl,Cha,Kent Bazemore (7789869),5200,4.8538461538461535,ATL,@CHA,SG,124,205.5,30,4.19,21.788000000000004,23.514000000000003
4507,"Bazemore, Kent",Kent Bazemore,2016-11-16,atl,mil,H,20161116-mil-atl,19.5,107,100,1,30.1833333333333,1,1,19.5,22.75,22.5,21.0,12pt 5rb 3as 3to 3trey 4-10fg 1-2ft,0,0,4800,0, 5100,100,10800,900,20,0,3,23,23,3,NA,Hawks,home,Bucks,-6.5,208.5,23.27,SG,NA,Mil,Atl,24.925,Atl,Mil,Kent Bazemore (7776193),5100,4.5627450980392155,ATL,MIL,SG,-195,209.5,30,4.48,22.848000000000003,23.059
4507,"Bazemore, Kent",Kent Bazemore,2016-11-16,atl,mil,H,20161116-mil-atl,19.5,107,100,1,30.1833333333333,1,1,19.5,22.75,22.5,21.0,12pt 5rb 3as 3to 3trey 4-10fg 1-2ft,0,0,4800,0, 5100,100,10800,900,20,0,3,23,23,3,NA,Hawks,home,Bucks,-6.5,208.5,23.27,SF,NA,Mil,Atl,24.925,Atl,Mil,Kent Bazemore (7776193),5100,4.5627450980392155,ATL,MIL,SG,-195,209.5,30,4.48,22.848000000000003,23.059
4507,"Bazemore, Kent",Kent Bazemore,2016-11-15,atl,mia,A,20161115-atl-mia,19.5,93,90,1,30.6833333333333,1,1,23.1,24.75,23.0,23.6,12pt 3rb 1as 2st 2bl 2to 1trey 4-12fg 3-4ft,0,0,4800,200, 5000,-100, 9900,-700,20,0,3,23,23,3,NA,Hawks,away,Heat,-6.5,199.0,22.93,SG,NA,Atl,Mia,24.944,Atl,Mia,Kent Bazemore (7771687),5000,4.585999999999999,ATL,@MIA,SG,-250,200.0,29,4.02,20.099999999999998,21.515
4507,"Bazemore, Kent",Kent Bazemore,2016-11-15,atl,mia,A,20161115-atl-mia,19.5,93,90,1,30.6833333333333,1,1,23.1,24.75,23.0,23.6,12pt 3rb 1as 2st 2bl 2to 1trey 4-12fg 3-4ft,0,0,4800,200, 5000,-100, 9900,-700,20,0,3,23,23,3,NA,Hawks,away,Heat,-6.5,199.0,22.93,SF,NA,Atl,Mia,24.944,Atl,Mia,Kent Bazemore (7771687),5000,4.585999999999999,ATL,@MIA,SG,-250,200.0,29,4.02,20.099999999999998,21.515
3571,"Wade, Dwyane",Dwyane Wade,2016-12-10,chi,mia,H,20161210-mia-chi,20.0,105,100,1,35.3,1,1,39.1,40.75,37.25,39.1,28pt 3rb 3as 1st 2bl 3to 11-24fg 6-7ft,0,0,7200,0, 6500,500,11600,-550,26,0,2,2,12,2,NA,Bulls,home,Heat,-9.5,200.5,33.28,SG,NA,Mia,Chi,34.263,Chi,Mia,Dwyane Wade (7930514),6500,5.12,CHI,MIA,SG,-600,200.5,33,4.95,32.175,32.7275
3571,"Wade, Dwyane",Dwyane Wade,2016-12-08,chi,sas,H,20161208-sas-chi,21.5,95,91,1,34.0833333333333,1,1,34.5,36.75,34.25,35.0,20pt 5rb 5as 1st 1bl 3to 1trey 5-13fg 9-13ft,0,0,7200,200, 6000,-200,12150,-250,26,0,2,2,12,2,NA,Bulls,home,Spurs,3.5,201.0,32.98,SG,NA,SA,Chi,34.132,Chi,SA,Dwyane Wade (7912271),6000,5.496666666666666,CHI,SAS,SG,145,202.0,33,5.1,30.599999999999998,31.79
3571,"Wade, Dwyane",Dwyane Wade,2016-12-05,chi,por,H,20161205-por-chi,20.0,110,112,1,35.5333333333333,1,1,46.8,49.5,46.5,47.3,34pt 4rb 4as 1st 2bl 4to 1trey 11-23fg 11-13ft,0,0,7000,100, 6500,200,12400,400,28,0,2,2,12,2,NA,Bulls,home,Trailblazers,-4.0,216.0,36.24,SG,NA,Por,Chi,33.221,Chi,Por,Dwyane Wade (7895396),6500,5.575384615384616,CHI,POR,SG,-185,214.0,32,5.3,34.45,35.345
3571,"Wade, Dwyane",Dwyane Wade,2016-12-02,chi,cle,H,20161202-cle-chi,20.0,111,105,1,36.5833333333333,1,1,36.0,38.75,36.0,36.5,24pt 5rb 4as 2st 4to 1trey 11-23fg 1-2ft,0,0,6900,0, 6400,-300,12000,-1150,28,0,2,2,12,2,NA,Bulls,home,Cavaliers,1.5,209.0,33.89,SG,NA,Cle,Chi,32.875,Chi,Cle,Dwyane Wade (7880429),6400,5.2953125,CHI,CLE,SG,115,211.0,31,4.95,31.68,32.785
3571,"Wade, Dwyane",Dwyane Wade,2016-11-25,chi,phi,A,20161125-chi-phi,19.5,105,89,1,28.9166666666667,1,1,42.0,43.25,41.5,42.5,26pt 5rb 2as 3st 1bl 1to 1trey 11-18fg 3-5ft,0,0,6700,0, 6600,600,12350,0,28,0,2,2,12,2,NA,Bulls,away,Seventysixers,-9.0,204.0,32.74,SG,NA,Chi,Phi,32.161,Chi,Phi,Dwyane Wade (7828665),6600,4.960606060606061,CHI,@PHI,SG,-400,204.5,34,5.47,36.102,34.421
3571,"Wade, Dwyane",Dwyane Wade,2016-11-22,chi,den,A,20161122-chi-den,21.0,107,110,1,34.65,1,1,32.6,33.75,31.75,33.6,22pt 3rb 2as 1st 1bl 2trey 9-21fg 2-2ft,0,0,6700,300, 6000,-100,12350,1050,28,0,2,2,12,2,NA,Bulls,away,Nuggets,-2.0,208.0,33.45,SG,NA,Chi,Den,32.038,Chi,Den,Dwyane Wade (7813413),6000,5.575,CHI,@DEN,SG,-138,207.5,29,5.37,32.22,32.835
3571,"Wade, Dwyane",Dwyane Wade,2016-11-20,chi,lal,A,20161120-chi-lal,21.5,118,110,0,0.0,0,1,0.0,0.0,0.0,0.0,NA,0,0,6400,0, 6100,0,11300,-100,28,-2,2,2,12,2,NA,Bulls,away,Lakers,1.0,211.0,31.2,SG,NA,Chi,LAL,32.038,Chi,LAL,Dwyane Wade (7802421),6100,5.114754098360655,CHI,@LAL,SG,-123,211.5,31,5.69,34.709,32.9545
3571,"Wade, Dwyane",Dwyane Wade,2016-11-19,chi,lac,A,20161119-chi-lac,22.5,95,102,1,35.8,1,1,45.1,49.5,49.0,47.6,28pt 8rb 3as 1st 2bl 3to 5trey 9-20fg 5-6ft,0,0,6400,-100, 6100,-500,11400,400,30,0,2,2,12,2,NA,Bulls,away,Clippers,7.0,202.5,30.03,SG,NA,Chi,LAC,30.583,Chi,LAC,Dwyane Wade (7795569),6100,4.922950819672131,CHI,@LAC,SG,267,204.0,32,4.78,29.158,29.594
3571,"Wade, Dwyane",Dwyane Wade,2016-11-17,chi,uta,A,20161117-chi-uta,22.5,85,77,1,33.1333333333333,1,1,22.9,23.5,21.0,22.9,18pt 2rb 1as 1bl 1to 7-17fg 4-4ft,0,0,6500,100, 6600,200,11000,-1050,30,0,2,2,12,2,NA,Bulls,away,Jazz,3.0,192.0,29.26,SG,NA,Chi,Uta,31.227,Chi,Uta,Dwyane Wade (7782947),6600,4.433333333333334,CHI,@UTA,SG,154,193.0,32,4.15,27.390000000000004,28.325000000000003
3571,"Wade, Dwyane",Dwyane Wade,2016-11-15,chi,por,A,20161115-chi-por,22.0,113,88,1,31.05,1,1,37.5,38.25,35.25,37.5,19pt 5rb 5as 2st 1bl 1to 8-18fg 3-5ft,0,0,6400,-200, 6400,-100,12050,-300,30,0,2,2,12,2,NA,Bulls,away,Trailblazers,3.5,210.5,31.93,SG,NA,Chi,Por,30.525,Chi,Por,Dwyane Wade (7771709),6400,4.989062499999999,CHI,@POR,SG,137,213.0,32,5.39,34.496,33.213
4761,"Vonleh, Noah",Noah Vonleh,2016-12-12,por,lac,A,20161212-por-lac,22.5,120,121,0,14.65,1,1,9.8,10.5,10.0,9.8,2pt 4rb 1st 1bl 1to 1-3fg,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,away,Clippers,9.5,219.0,6.08,PF,NA,Por,LAC,7.842,Por,LAC,Noah Vonleh (7939540),3000,2.026666666666667,POR,@LAC,PF,410,219.0,3,0.63,1.89,3.985
4761,"Vonleh, Noah",Noah Vonleh,2016-11-30,por,ind,H,20161130-ind-por,22.0,131,109,0,2.03333333333333,1,1,4.7,4.75,4.75,4.7,2pt 1rb 1as 1-1fg,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,home,Pacers,-8.0,213.0,6.76,PF,NA,Ind,Por,8.75,Por,Ind,Noah Vonleh (7867678),3000,2.2533333333333334,POR,IND,PF,-310,207.5,5,1.18,3.54,5.15
4761,"Vonleh, Noah",Noah Vonleh,2016-11-25,por,nor,H,20161125-nor-por,22.0,119,104,0,5.35,1,1,4.7,4.75,4.25,4.7,0pt 1rb 1as 1st 0-2fg,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,home,Pelicans,-4.5,218.5,8.62,PF,NA,NO,Por,9.036,Por,NO,Noah Vonleh (7828872),3000,2.873333333333333,POR,NOP,PF,-193,218.5,12,2.8,8.4,8.51
4761,"Vonleh, Noah",Noah Vonleh,2016-11-23,por,cle,A,20161123-por-cle,19.0,125,137,0,13.7,1,1,5.0,5.75,5.25,5.0,0pt 5rb 1to 0-2fg,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,away,Cavaliers,11.5,218.5,8.89,PF,NA,Por,Cle,9.288,Por,Cle,Noah Vonleh (7817559),3000,2.9633333333333334,POR,@CLE,PF,622,216.0,9,2.02,6.06,7.475
4761,"Vonleh, Noah",Noah Vonleh,2016-11-22,por,nyk,A,20161122-por-nyk,19.5,103,107,0,6.26666666666667,1,1,4.4,5.5,5.5,4.4,2pt 2rb 1bl 2to 2-2ft,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,away,Knicks,2.0,215.5,10.71,PF,NA,Por,NY,9.604,Por,NY,Noah Vonleh (7813479),3000,3.5700000000000003,POR,@NY,PF,109,217.0,11,2.48,7.44,9.075000000000001
4761,"Vonleh, Noah",Noah Vonleh,2016-11-18,por,nor,A,20161118-por-nor,20.0,101,113,0,16.1333333333333,1,1,6.2,7.0,6.75,6.2,0pt 6rb 1to 0-1fg,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,away,Pelicans,-1.0,214.0,9.65,PF,NA,Por,NO,9.75,Por,NO,Noah Vonleh (7790062),3000,3.216666666666667,POR,@NO,PF,-110,215.5,16,3.85,11.55,10.600000000000001
4761,"Vonleh, Noah",Noah Vonleh,2016-11-17,por,hou,A,20161117-por-hou,20.0,109,126,0,16.2166666666667,1,1,16.6,17.25,17.25,17.1,9pt 3rb 2bl 1trey 3-5fg 2-2ft,0,0,3500,0, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,away,Rockets,5.0,220.0,5.39,PF,NA,Por,Hou,8.917,Por,Hou,Noah Vonleh (7783014),3000,1.7966666666666664,POR,@HOU,PF,164,222.0,11,2.44,7.32,6.355
4761,"Vonleh, Noah",Noah Vonleh,2016-11-15,por,chi,H,20161115-chi-por,22.0,88,113,0,9.56666666666667,1,1,5.0,5.75,5.0,5.0,0pt 5rb 1to 0-3fg,0,0,3500,-200, 3000,0, 5000,0,10,0,4,4,4,4,NA,Trailblazers,home,Bulls,-3.5,210.5,6.48,PF,NA,Chi,Por,9.313,Por,Chi,Noah Vonleh (7771783),3000,2.16,POR,CHI,PF,-152,213.0,9,2.0,6.0,6.24
4321,"Wall, John",John Wall,2016-12-08,was,den,H,20161208-den-was,19.0,92,85,1,38.0166666666667,1,1,33.9,36.75,34.25,33.9,15pt 7rb 5as 3st 1bl 5to 5-14fg 5-6ft,0,0,9800,300, 9500,800,19350,-50,44,0,1,1,1,1,NA,Wizards,home,Nuggets,-6.0,218.0,50.71,PG,NA,Den,Was,48.681,Was,Den,John Wall (7912220),9500,5.337894736842106,WAS,DEN,PG,-235,218.5,39,5.14,48.83,49.769999999999996
4321,"Wall, John",John Wall,2016-12-02,was,sas,A,20161202-was-sas,20.5,105,107,1,37.15,1,1,44.9,48.5,47.5,45.4,17pt 2rb 15as 3st 3to 1trey 8-16fg,1,0,8900,-300, 8400,-900,17200,-1400,46,0,1,1,1,1,NA,Wizards,away,Spurs,9.0,204.0,43.02,PG,NA,Was,SA,46.7,Was,SA,John Wall (7880402),8400,5.121428571428572,WAS,@SA,PG,415,204.0,38,4.8,40.32,41.67
4321,"Wall, John",John Wall,2016-11-28,was,sac,H,20161128-sac-was,19.0,101,95,1,42.5333333333333,1,1,42.1,50.0,48.5,42.6,19pt 8rb 11as 3st 1bl 11to 1trey 6-16fg 6-6ft,1,0,9200,-100, 8700,600,19450,1300,46,0,1,1,1,1,NA,Wizards,home,Kings,-4.5,210.5,45.37,PG,NA,Sac,Was,46.077,Was,Sac,John Wall (7849661),8700,5.214942528735632,WAS,SAC,PG,-205,211.0,37,4.46,38.802,42.086
4321,"Wall, John",John Wall,2016-11-26,was,sas,H,20161126-sas-was,19.0,100,112,1,37.1166666666667,1,1,30.1,32.25,29.75,30.1,21pt 3rb 5as 1st 4to 8-16fg 5-7ft,0,0,9300,-300, 8100,-700,18150,0,46,0,1,1,1,1,NA,Wizards,home,Spurs,6.5,206.5,42.87,PG,NA,SA,Was,47.229,Was,SA,John Wall (7844791),8100,5.292592592592593,WAS,SAS,PG,222,204.0,33,4.36,35.316,39.093
4321,"Wall, John",John Wall,2016-11-25,was,orl,A,20161125-was-orl,19.0,94,91,1,38.7166666666667,1,1,51.4,55.75,54.5,51.9,26pt 7rb 10as 3st 4to 1trey 10-18fg 5-6ft,1,0,9600,400, 8800,-200,18150,-1750,46,2,1,1,1,1,NA,Wizards,away,Magic,-2.0,199.0,47.2,PG,NA,Was,Orl,46.455,Was,Orl,John Wall (7828516),8800,5.363636363636364,WAS,@ORL,PG,-126,199.5,37,4.71,41.448,44.324
4321,"Wall, John",John Wall,2016-11-21,was,pho,H,20161121-pho-was,19.0,106,101,1,38.05,1,1,57.3,60.5,57.0,57.8,18pt 4rb 15as 4st 3bl 2to 1trey 6-24fg 5-5ft,1,0,9200,300, 9000,200,19900,3700,44,-2,1,1,1,1,NA,Wizards,home,Suns,-7.5,218.0,44.27,PG,NA,Pho,Was,45.05,Was,Pho,John Wall (7805793),9000,4.9188888888888895,WAS,PHO,PG,-370,219.0,35,5.04,45.36,44.815
4321,"Wall, John",John Wall,2016-11-19,was,mia,H,20161119-mia-was,19.0,111,114,1,37.05,1,1,46.6,50.75,49.75,49.1,34pt 3rb 8as 3to 5trey 12-23fg 5-8ft,0,0,8900,0, 8800,0,16200,-2400,46,0,1,1,1,1,NA,Wizards,home,Heat,-5.0,199.0,44.14,PG,NA,Mia,Was,44.417,Was,Mia,John Wall (7795480),8800,5.015909090909091,WAS,MIA,PG,-203,197.0,33,3.87,34.056,39.098
4321,"Wall, John",John Wall,2016-11-17,was,nyk,H,20161117-nyk-was,19.0,119,112,1,31.2666666666667,1,1,41.9,46.0,46.25,43.4,23pt 2rb 11as 1st 2to 3trey 7-14fg 6-6ft,1,0,8900,0, 8800,-400,18600,0,46,0,1,1,1,1,NA,Wizards,home,Knicks,-5.0,209.0,38.07,PG,NA,NY,Was,44.219,Was,NY,John Wall (7782892),8800,4.326136363636364,WAS,NYK,PG,-154,209.5,33,4.27,37.57599999999999,37.82299999999999
4321,"Wall, John",John Wall,2016-11-16,was,phi,A,20161116-was-phi,19.0,102,109,1,23.9333333333333,1,1,40.8,42.5,39.75,41.3,27pt 4rb 6as 1st 2to 1trey 8-19fg 10-12ft,0,0,8900,-100, 9200,600,18600,500,46,0,1,1,1,1,NA,Wizards,away,Seventysixers,-5.5,205.0,42.33,PG,NA,Was,Phi,44.464,Was,Phi,John Wall (7776156),9200,4.60108695652174,WAS,@PHI,PG,-275,203.5,36,4.91,45.172,43.751
3992,"Green, Jeff",Jeff Green,2016-12-01,orl,mem,A,20161201-orl-mem,20.0,94,95,0,27.1833333333333,1,1,17.9,19.0,18.0,17.9,14pt 2rb 1as 1st 2to 5-8fg 4-5ft,0,0,3500,0, 3100,-100, 6750,950,10,0,3,34,23,3,NA,Magic,away,Grizzlies,-2.0,188.5,14.36,SF,NA,Orl,Mem,15.132,Orl,Mem,Jeff Green (7874783),3100,4.632258064516129,ORL,@MEM,SF,-115,187.0,24,4.55,14.105,14.2325
3992,"Green, Jeff",Jeff Green,2016-12-01,orl,mem,A,20161201-orl-mem,20.0,94,95,0,27.1833333333333,1,1,17.9,19.0,18.0,17.9,14pt 2rb 1as 1st 2to 5-8fg 4-5ft,0,0,3500,0, 3100,-100, 6750,950,10,0,3,34,23,3,NA,Magic,away,Grizzlies,-2.0,188.5,14.36,PF,NA,Orl,Mem,15.132,Orl,Mem,Jeff Green (7874783),3100,4.632258064516129,ORL,@MEM,SF,-115,187.0,24,4.55,14.105,14.2325
3992,"Green, Jeff",Jeff Green,2016-11-29,orl,sas,A,20161129-orl-sas,20.5,95,83,0,24.7166666666667,1,1,12.6,12.75,11.0,12.6,6pt 3rb 2as 3-10fg,0,0,3500,0, 3200,0, 5800,-1500,10,0,3,34,23,3,NA,Magic,away,Spurs,12.0,194.5,16.52,SF,NA,Orl,SA,15.281,Orl,SA,Jeff Green (7861631),3200,5.1625,ORL,@SA,SF,944,195.0,20,3.77,12.064,14.292
3992,"Green, Jeff",Jeff Green,2016-11-29,orl,sas,A,20161129-orl-sas,20.5,95,83,0,24.7166666666667,1,1,12.6,12.75,11.0,12.6,6pt 3rb 2as 3-10fg,0,0,3500,0, 3200,0, 5800,-1500,10,0,3,34,23,3,NA,Magic,away,Spurs,12.0,194.5,16.52,PF,NA,Orl,SA,15.281,Orl,SA,Jeff Green (7861631),3200,5.1625,ORL,@SA,SF,944,195.0,20,3.77,12.064,14.292
3992,"Green, Jeff",Jeff Green,2016-11-25,orl,was,H,20161125-was-orl,19.0,91,94,1,25.4833333333333,1,1,8.6,10.25,9.25,9.1,7pt 3rb 2to 1trey 3-9fg,0,0,3700,100, 3400,0, 6950,-200,10,0,3,34,23,3,NA,Magic,home,Wizards,2.0,199.0,18.36,SF,NA,Was,Orl,15.617,Orl,Was,Jeff Green (7828688),3400,5.3999999999999995,ORL,WAS,SF,114,199.5,24,4.58,15.572,16.966
3992,"Green, Jeff",Jeff Green,2016-11-25,orl,was,H,20161125-was-orl,19.0,91,94,1,25.4833333333333,1,1,8.6,10.25,9.25,9.1,7pt 3rb 2to 1trey 3-9fg,0,0,3700,100, 3400,0, 6950,-200,10,0,3,34,23,3,NA,Magic,home,Wizards,2.0,199.0,18.36,PF,NA,Was,Orl,15.617,Orl,Was,Jeff Green (7828688),3400,5.3999999999999995,ORL,WAS,SF,114,199.5,24,4.58,15.572,16.966
3992,"Green, Jeff",Jeff Green,2016-11-23,orl,pho,H,20161123-pho-orl,19.0,87,92,1,22.85,1,1,12.6,13.25,11.25,12.6,3pt 3rb 2as 1st 1bl 1to 0-7fg 3-4ft,0,0,3600,100, 3400,0, 7150,-100,10,0,3,34,23,3,NA,Magic,home,Suns,-4.0,208.0,17.91,SF,NA,Pho,Orl,15.786,Orl,Pho,Jeff Green (7817397),3400,5.267647058823529,ORL,PHO,SF,-172,208.0,28,6.18,21.012,19.461
3992,"Green, Jeff",Jeff Green,2016-11-23,orl,pho,H,20161123-pho-orl,19.0,87,92,1,22.85,1,1,12.6,13.25,11.25,12.6,3pt 3rb 2as 1st 1bl 1to 0-7fg 3-4ft,0,0,3600,100, 3400,0, 7150,-100,10,0,3,34,23,3,NA,Magic,home,Suns,-4.0,208.0,17.91,PF,NA,Pho,Orl,15.786,Orl,Pho,Jeff Green (7817397),3400,5.267647058823529,ORL,PHO,SF,-172,208.0,28,6.18,21.012,19.461
3992,"Green, Jeff",Jeff Green,2016-11-21,orl,mil,A,20161121-orl-mil,20.0,89,93,1,31.45,1,1,20.8,23.0,22.25,21.3,11pt 4rb 4as 1st 3to 1trey 4-9fg 2-2ft,0,0,3500,0, 3400,0, 7250,650,10,0,3,34,23,3,NA,Magic,away,Bucks,6.0,202.0,14.93,SF,NA,Orl,Mil,15.231,Orl,Mil,Jeff Green (7805894),3400,4.391176470588235,ORL,@MIL,SF,188,202.0,23,4.6,15.639999999999999,15.285
